id,smile
1346,C1C=C(SC=1)C2C(SC=C2)(Br)C3SC=CC=3
1347,CCCCCCCCCCCCCCCCN(c1ccc(CCC)cc1)c2c(cccc2)C(=O)OCC
1348,Cl.COC1(CNC1)C(N)=O
1349,Cc1nc(nc(C)c1)N([Na])S(=O)(=O)c2ccc(cc2)N(c3c(Cl)nc(Cl)nc3)c4c(Cl)nc(Cl)nc4
1350,OC(=O)C1C2=C(CCCN2)C=C(C)C=1
1351,OC(=O)C1=CC=C(C=C1)NC2=NC(=CC(=N2)C3SC=CC=3)C(F)(F)F
1352,BrC1=C(N=CN=C1)C(F)(C)F
1353,CC(C)NC(=O)N1CCNCC1
1354,C=CC(C[Si](C)(C)C)(CC1=CC=CC=C1)N2C3=C(C=CC=C3)N=N2
1355,CC(C)CC(CN)CC(=O)OCC1CC1
1356,NNC1C(=CC=CC=1CBr)B(O)O
1357,OC(=O)[C@@H](N)C1=CC(=O)NO1
1358,CC(C)c1cc(cc(c1)S(=O)(N)=O)B2OC(C)(C)C(C)(C)O2
1359,ClC1=CC=C(C=C1)CNC2=C([N+](=O)[O-])N3C(SC=C3)=N2
1360,N#CC1C(=CC=C(F)C=1)C2C(F)=CC=C(N)C=2
1361,C1=CC=C(C=C1)[Si](C2=CC=CC=C2)[Si](C3=CC=CC=C3)C4=CC=CC=C4
1362,COCC(=O)NC1=CC=C(C#N)C=C1
1363,N#CC1=CC(C(C)=O)=C(OC)C=C1
1364,C1=CC(=NN1)CNC2CCC3(CC2)C(F)(F)C3
1365,CCOC(=O)CN(CC(OC)OC)c1cc(Br)nc(Br)c1
1366,ClC1C=C(\C=N\CC2C=C(C=CC=2)C(F)(F)F)C(O)=CC=1
1367,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)c2ccc(cc2)S(=O)(=O)N([Na])c3nc(C)cc(C)n3
1368,Cl.N[C@H]1[C@@H]2[C@H](C1)C3CC2CC3
1369,OC(=O)COC1=C(Cl)C=C(C=C1)/C=C2C(=O)NC(=N/C3C(C)=C(C)C=CC=3)/S\2
1370,Cl.CSC1N=C(C=CN=1)C2(N)CC2
1371,CC(C)CC(C(O)=O)N(c1ncccc1)c2c(cccc2)[N+](=O)[O-]
1372,C=CCCCOc1cc(cnc1)B(O)O
1373,C1=CC=C(C=C1)OC2C(=CC=CC=2)S(=O)(=O)Cl
1374,CCOC(=O)Cc1nc(sc1)N(CCc2ccccc2)C(=O)C(C)C
1375,CCCCOC(=O)c1ccc(cc1)N(c2ccc(Cl)cc2)C(C)(C)C(O)=O
1376,CC1=CC([N+](=O)[O-])=C(C=C1)N2CCOCC2
1377,CC1=CC(=CC=C1)C2SC=CC=2
1378,CCC1CCC(CC1)(N)C2=C3C(C=NC=C3)=CC=C2
1379,OC(=O)[C@@H]1[C@]2(C[C@H]1OC2)C3=C(C)C=CC=C3
1380,F[C@@H]1C[C@H](NC1)C(=O)N2CCOCC2
1381,CCOC(=O)CN(c1ccccc1)c2ccc(Br)cc2
1382,OCCCCN(c1ccc(C)cc1)S(=O)(=O)c2ccccc2
1383,N#CC(N)C1C=C(Cl)C(F)=CC=1
1384,N=C1NC2=C(N=CN2)C(O)=N1
1385,CC(C)(C)OC(=O)NN(CC1CC1)C(=O)OC(C)(C)C
1386,C1=CC=C(C=C1)CO[C@@H]2CN(C(=O)OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)[C@@H](C(O)=O)C2
1387,BrCC(=O)C1c2c(cccc2)CN1
1388,OC(=O)C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C4CC4
1389,CCOC(OCC)CN(Cc1ccccc1)c2ccc(cc2)S(=O)(=O)Nc3ncccn3
1390,ClCC1C(C(O)=O)=NN(C)C=1
1391,OCCN1C2=C(C=N1)C(C)=CN=C2
1392,CCC(C)C1OC2(C=CC1C)CC3OC(=O)C4C5(O)C(OCC\5=C/C=C/C(C)C(C(/C)=C/CC(C3)O2)OC6CC(OC)C(OC7CC(OC)C(NC)C(C)O7)C(C)O6)C(O)C(C)=C4.OC(=O)C1=CC=CC=C1
1393,O=N(=O)c1ccc(cc1)OP(OC)(=S)OC
1394,BrCCCCC(=O)C1=C(F)C=C(Br)C=C1F
1395,COC(=O)Cn1c2c(cccc2)c(=O)nc1=O
1396,CC1=NC2=C(C=CC=C2C=C1)S(=O)(N)=O
1397,COC(=O)C1=C(C=CS1)NC(=O)N2C(C3=CC=C(F)C=C3)C4=C(CC2)C5C(=CC=CC=5)N4
1398,N#CC1=CC=C(C=C1)OC2=C3C(C=CC=C3)=CC=C2
1399,CC(=O)NC(CC1C2=C(C=CC=C2)NC=1)C(=O)N3CCN(CC3)C4=NC=C(C=C4)C(F)(F)F
1400,CC(C)C(Br)C(=O)N1CC(CCC1)C(N)=O
1401,Clc1cc2c(cc1)CC(C)(C)CC2=O
1402,NC[C@@H]1[C@@H](CCC1)C(O)=O
1403,CCCC1(NCCC1)CC2=CC(Br)=CC(F)=C2
1404,Br.BrC1=C(C)N2C(C=C1)=NC=C2C
1405,CC(NCC1=C(C)C=C(C)C=C1C)C(C)(C)C
1406,NC1=NN=C(C=C1)OC2CCCC2
1407,N#CC1=C(N(C)C)C=C(B(O)O)C=C1
1408,CC(C)CCOC(=O)CN(c1ncccc1)c2ccc(cc2)S(=O)(=O)Nc3n(ncc3)c4ccccc4
1409,BrC1N2C(C=CC=1)=NN=N2
1410,NC1C(CC(C)(C)CC1)S(=O)(C)=O
1411,CCOC(=O)C1=CC(=NN=C1Cl)C2=CC=C(OC)C=C2
1412,O/N=C1CSCC\1
1413,OCC(=O)[C@@H](O)C(=O)[C@](O)(C)C(=O)OC
1414,COC(=O)C1=C(CC)C=CC=C1
1415,CC1N=C(C=CC=1)OC2CC(C(O)=O)NC2
1416,CC1=CC=C(C=C1)C2=C(C#N)C(=NC(SC)=N2)N3CCN(CC3)C4=CC=CC=C4
1417,N#CCCCCCCC(=O)OC
1418,CCOC(OCC)CN(CC=C)c1ccc(N(C)C)cc1
1419,BrC1=C(C=C(C=C1)N2CCCCC2)C3CC3
1420,CC(Cl)C(=O)NC1(CCOCC1)c2ccccc2
1421,COC(=O)C1=CC2=C(C=CC(N3CCNCC3)=C2)O1
1422,CC(=O)\C=C\N1CCOCC1
1423,N#CC1=C2C(CCCC2)=NN=C1Cl
1424,Cl.OC(=O)C(N)C1C(F)=CC(F)=CC=1
1425,ClCC1=NC2C(=CC=C(C(O)=O)C=2)C(=O)N1
1426,CC(=O)OC1C2=C(C=CC=1S(=O)(=O)Cl)C(=CC=C2)N(C(C)=O)S(=O)(C)=O
1427,OC(=O)CCc1cc(OC)c(OC(C)C)cc1
1428,OC(=O)C1=CC2=C(C=C1)C[C@@H](N(C)C)C2
1429,BrC1C2=C(C=CN=1)C(N)=CC=C2
1430,Brc1ccc(cc1)C2(O)CC3N(C)C(CC3)C2
1431,N=C1NC(F)=C(I)C=C1
1432,O=[N+]([O-])C1C=C2C(=CC=1)N=C(SCC3=CC=C(C=C3)CSC4SC5C(=CC=C([N+](=O)[O-])C=5)N=4)S2
1433,CC(C)C1(CCCC1)C(N)=O
1434,CCOC(=O)CCCN(c1sc([N+](=O)[O-])cn1)S(=O)(=O)c2c(C)cc(C)cc2C
1435,CC(=O)CN(c1scnc1)c2c(F)cc(F)cc2
1436,NC1=NC(=CC=C1)C(C)(C)C
1437,S=C=NC1=C(C)C=CC(C)=C1
1438,O=CC1=CC(=CS1)C2=C(C(O)=O)C=C(C)C=C2
1439,CSC1C=C(C=NC=1)C(OC)OC
1440,CC(C)CC1NC(CC(C)C)CCC1
1441,ClC1C(O)=C(Cl)C(Cl)=NC=1
1442,OCC1C(C1)(C#N)N(C(O)=O)C(C)(C)C
1443,CCCCCCN(CC(O)CO)c1ccc(N(C)C)cc1
1444,FC1=C(F)C2=C(CCCN2)C=C1
1445,CCCC(=O)N(C(=O)C(C)C)c1cnccc1
1446,NC[C@@H](C(C)C)C(O)=O
1447,CCOC(=O)N1CCN(CC1)C2SC([N+](=O)[O-])=CC=2
1448,CC(C)CN1C(OC)=C(S(O)=O)C(C)=N1
1449,CCOC(=O)CCCN(C(CC(C)C)C(O)=O)c1c(Cl)cc([N+](=O)[O-])cc1Cl
1450,IC[C@@H]1OCC1
1451,CCCCCCC(C(O)=O)N(CC(=O)OCCC)c1cc(O)c(C(=O)O[Na])cc1
1452,C1=CC=C(C=C1)CC2=C(Cl)C(=O)C(Cl)=CC2=O
1453,COC1=CC=C(C=C1)C2C(C)N(N)CCO2
1454,C1=CC=C(C=C1)CNC(=O)C2=C(C)OC=N2
1455,COC1C=C(NC(=O)C2C(OC)=CC=CC=2)C(OC)=CC=1
1456,OCC1O[C@H](C(O)C(O)[C@@H]1O)N2C3=C(C=CC=C3)C(C=O)=C2
1457,COC(=O)CC1(CBr)CCCC1
1458,CCOC(=O)[C@@H](N)C(F)(F)F
1459,CCCC(=O)N(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1)c2n3c(nnc3)cnc2
1460,C1=CC2=C(C=C1)C(=CC=C2)N3C(=O)C4C5(C(O)=O)C6C(=CC=CC=6)C(C7C5=CC=CC=7)C4C3=O
1461,ClC1=CC=C(C=C1)CN2C3C(C=C2)=CC(=CC=3)S(=O)(=O)N4CCNCCC4
1462,CC(C)NC(=O)C1(N)CCCCC1
1463,N#CC1(CCCC1)C(=O)NC2C(=CC=CC=2)C(C)=O
1464,OCCCC1(C)C2=C(CCC1)C=C(C=C2)O[Si](C)(C)C(C)(C)C
1465,N[C@@H](CC1C2C(=CC=CC=2)NC=1)C3CCC3
1466,CCC(=O)NC1N=C2C(C=CC=C2)=NC=1
1467,Cl.N1CCC(CC1)C2SC(=NN=2)C(=O)NC3=CC4=C(OCO4)C=C3
1468,OC(=O)C(C)CN1C(C)=CC(N)=N1
1469,CCCCCCCCC(=O)OCCC(C)CC(C)(C)C
1470,Fc1c(Br)cc(cc1)S(=O)(=O)C(F)(F)F
1471,CCC1=NC2=C(C(O)=O)C(=NN2C(N)=C1)C3CC3
1472,Cl.CC(=O)C1=C(C)N=CC(Br)=C1
1473,O[C@H]1[C@@H](O)[C@@H](O)C(N)OC1
1474,CCCCCCN(C(=O)COC)c1c(cccc1)[N+](=O)[O-]
1475,CCCCOC(=O)CN(c1ccc(Cl)cc1)c2cc(ccc2)[N+](=O)[O-]
1476,CCCCCCC(C(O)=O)N(C(=O)CCC)c1sc(=S)nn1
1477,CC(Br)C(=O)C1C2C(=CC=C(Cl)C=2)NC=1
1478,CSC1NC(=NC2CC2)C(C(O)=O)=CN=1
1479,C[C@H](O)C1OC(C)=NN=1
1480,FC1C(C)=CC(=CC=1)S(=O)(=O)NNC(=O)C2=CC=CC=C2
1481,CC1(C)O[C@@]2(CO1)[C@@H]3[C@@H](OC(C)(C)O3)OC2
1482,O=C(CCCCC[N+]1=C(\C=C\C2=CC(/CCC2)=C/C=C3C(C)(C)C4C(=CC=C(S(=O)(=O)O[K])C=4)N\3C)C(C)(C)C5C1=CC=C(S(=O)(=O)[O-])C=5)ON6C(=O)CCC6=O
1483,Brc1c(C)cc(c(C)c1)N(c2ccccc2)c3sccn3
1484,CCOC(=O)/C=C/C1SC=CC=1
1485,CC1=CC(=CC(C)=C1)NC(=O)C(NC(=O)C2SC=CC=2)CC3C4=C(C=CC=C4)NC=3
1486,CNC1N(N=C(C(F)(F)F)N=1)C2=C(Cl)C=C(C=N2)C(F)(F)F
1487,CO\N=C(C1N=C(N)SC=1)/C(=O)N[C@H]2[C@]3([H])N(C(C(O)=O)=C(CSC4N(C)NC(=O)C(=O)N=4)CS3)C2=O
1488,O1CCC(CC1)N2C3=C(CCCN3)C=N2
1489,CC(C)(C)OC(=O)NCC12CC(C2)(C(=O)OC)C1
1490,C(CCCCCC(=O)ON1C(=O)CCC1=O)CCC(=O)OC(C)(C)C
1491,CC(C)(C)C1=CC=C(C=C1)C2N(C)C(S)=NN=2
1492,OCCC1=CC(=CC(F)=C1)C(F)(F)F
1493,CS(=O)(=O)OCCCCOS(=O)(C)=O.c1ccc(cc1)COc2cc(ccc2)c3c4c(ncnc4N)n(c3)C5CC(CN6CCCC6)C5
1494,CC(C)(C)OC(=O)N1CC(CC1)NC(=O)C2=C(C(O)=O)NC=N2
1495,NC1CC(O)CCCC1
1496,COC1C(=CC=C(C=1)C2C=C(C=CC=2)C(F)(F)F)N3C4=C(C=CC3=O)C=C(C=C4)S(=O)(=O)NC5=NC=CC=N5
1497,OB(O)C1=CC(=NN1)C2=CC=CC=C2
1498,BrCC1C(Br)=CC(F)=CC=1
1499,NCC1C=NC(F)=CC=1
1500,CCOc1ccc(cc1)C(/C)=N/O
1501,OC(=O)CC1N=C(SC=1)C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2
1502,CCOC1N(CC2=CC=CC=C2)N=CC=1C=O
1503,OC(=O)[C@@H]1N(CC(=O)C1)C(=O)OCC2=CC=CC=C2
1504,NCCC=C(C)C
1505,CCOC1=C(C=CC=C1)C2C3=C(COC3=O)N(CC(=O)NC4=CC=C(Br)C=C4)C(=O)N2
1506,CCC(C)C1N=C(Cl)C(C(O)=O)=CN=1
1507,COC1C=C(C=CC=1)C2NC(=S)NC(=O)C=2
1508,OCC1CC(N)CCO1.OCC1CC(N)CCO1.OC(=O)C(O)=O
1509,c1ccc(cc1)C(=O)CN(c2sc(S)nn2)c3c(C)cccc3
1510,O1CCN(CC1)C2=C(C=CC=N2)CNC(=O)C(=O)C3C4=C(C=CC=C4)NC=3C
1511,O=[N+]([O-])C1C=NC(N/N=C/C2C3=C(C=CC=C3)N(CC4C=C5C(C=CC=C5)=CC=4)C=2)=CC=1
1512,CCS(=O)(=O)N(CCN1CCOCC1)c2ccccc2
1513,COC(=O)C1=C(O)C(F)=CC(F)=C1
1514,NCCC12CC(CO2)C1
1515,O=S(Cl)(=O)C1=CC2C(=N[N-]N=2)C=C1
1516,FC(F)OC1=CC=C(C=C1)C2=NC(N)=CC(C)=N2
1517,Cl.FCC1(C)CNC1
1518,CCCCN(CCCC)CCCC.CCCCN(CCCC)CCCC.OP(=O)(O)OP(O)(O)=O
1519,CCN1C(SCC2=NC3C(=CC=CC=3)C(=O)N2)=NN=C1CNC(=O)C4OC=CC=4
1520,CCC1=C2C(=CC=C1)[C@@]3(C(=O)N2)[C@@]4(C5=C(C=CC=C5)NC4=O)[C@H](C(=O)C6=C(Cl)C=C(Cl)C=C6)[C@@]7([H])N3CCC7
1521,N1CCC(CC1)C(=O)N2C3=C(C=CC=C3)CC2
1522,CCOC1CN(CCC1)C(=O)OC(C)(C)C
1523,N1CCN(CC1)CCNC(=O)C2=CC(=CC=C2)C3=CC=CC=C3
1524,Cl.OCCCN1C=NC=C1
1525,SP(S)P(C)(C)(C)C
1526,CNCC1=C([H])SC(=C1)C2CCC2
1527,C1=CC=C(C=C1)COC2=C3C(=NC=C2)NN=C3
1528,COCOC1=C(C=CC=C1C)B(O)O
1529,FC1C=C(Cl)C(=CC=1)C(=O)C2=CC(F)=C(F)C(F)=C2
1530,COc1ccc(cc1)N(S(=O)(=O)CC)c2c(cccc2)[N+](=O)[O-]
1531,COC(=O)c1cc2c(cnnc2Cl)cc1
1532,CCCCCCCCCCCCCCN(CC=C)S(=O)(=O)C=C
1533,O=C(NC1N=CC=NC=1)C2CCNCC2
1534,CCOC(=O)C1C2N(C=CC=1)C(I)=CN=2
1535,CC(N)(C)CC1C=C(F)C(Br)=CC=1
1536,O=CC1C2C(=NC=CC=2F)NC=1
1537,Cl.OC(=O)C[C@](N)([H])CC1=CC=C(N(=O)=O)C=C1
1538,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)N2C3=C(C(N)=NC=N3)N=C2NC
1539,FC1=CC=C(C=C1)C2N=C(ON=2)C3=C(N)C=CC=C3
1540,COC(=O)N(C(C)(C)C)C(C)(C)C
1541,O=C(COC1C(Br)=CC(C)=CC=1)N/N=C2/C3=C(C=CC(F)=C3)NC2=O
1542,OC(=O)CC1=CN=C(F)C=C1
1543,CCCC[N+](CCCC)(CCCC)CCCC.ClC1C(Cl)=C2C(=C(Cl)C=1)S[Ni-]3(SC4=C(C(Cl)=CC(Cl)=C4Cl)S3)S2
1544,N1C=NC(=CC=1)C2C=C3C(=CC=2)C(=O)CC3
1545,COC(=O)C1=CC(=CS1)C2=CC(Cl)=C(C(O)=O)C=C2
1546,CCOC(=O)CC(=O)CN(c1scnc1)c2cc(Br)nc(Br)c2
1547,ClC1C=C(C=CC=1)OCCN(C)CN2C(=O)C(NC2=O)(CC3=CC=CC=C3)C4=CC=CC=C4
1548,N1NC(=NN=1)C2C=C3C(NC=C3)=CC=2
1549,NC1=CC(=C(Cl)C=N1)C2CC2
1550,CC1=CC=C(C=C1)O[C@H]2[C@H](O)COC2
1551,Cl/C=C/COc1c(OCC)cc(CC(C)N)cc1Br
1552,O=C1N(CC2N=C(ON=2)C3OC=CC=3)C=C(C=C1)C4=NC(=NO4)C5N=CC=NC=5
1553,BrC1=CC=C(C=C1)C2=CCCC2
1554,CCCCCCCCCCCCCC(=O)NCCNCCNCCNCCN
1555,NC(=O)CN(Cc1ccccc1)c2ncccc2
1556,C1=CC=C(C=C1)C2C=C(ON=2)OC(=O)C3C(=NOC=3C)C4=C(Cl)C=CC=C4
1557,Cl.COC1=CC=C(C=C1)C(CN(C)C)C2CCCCC2
1558,CCOC(=O)CC(=O)N(C(C)C(O)=O)c1ccc(cc1)S(=O)(=O)N([Na])c2nc(C)cc(C)n2
1559,COC(=O)C1C=C(F)C(=CC=1)C2=CC=C(F)C=C2
1560,CN(C)CCOC1C(OCC)=CC(C=O)=CC=1
1561,CCCOC(=O)CN(c1c(C)cc(\N=N\c2c(C)cccc2)cc1)S(=O)(=O)c3ccccc3
1562,O=C1C2C3C4=C(C=CC=3C(=O)N1)C5=C6C(=CC=C7C6=C(C=C5)C(=O)OC7=O)C4=CC=2
1563,Br[Zn]C1=C(C=CC=C1)COC2=CC(C)=CC=C2
1564,OC(O)=O.C1C=NC(=CC=1)C(=O)C2CNCCC2
1565,Cc1ccc(cc1)S[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](C(=O)OC)O2
1566,BrC1=CC(=CO1)C(=O)N2C3CC2COC3
1567,C1=CC2=C(C=C1)C3(C4=C(C=CC=C4)C5=C3C=CC=C5)C6=C2C=CC=C6
1568,O=C(C[C@H]1CNCC1)NC2CCC2
1569,C1=CC=C(C=C1)CC2(C3=CC=CC=C3)C(=O)N(CC4=C(F)C=CC=C4)C(=O)N2
1570,C=CCN(CC(OC)OC)c1cc(SC)ccc1
1571,CC(=O)CC(=O)C1=C(O)C=CC(F)=C1
1572,OC(=O)C[C@H](NC(=O)OC(C)(C)C)C1=CSC=C1
1573,COC(=O)CC(C(=O)OC)C(=O)C1=CN(N=N1)C2=CC(Cl)=C(Cl)C=C2
1574,COC1C(I)=CC(C)=C(Cl)C=1
1575,OCCCCN(CC=C(C)C)c1nc(Cl)cnc1
1576,C1C=C2C(=CC=1)C3=C(ON=C3)O2
1577,CCCCCCCCC(=O)N(c1cc([N+](=O)[O-])ccc1)C(=O)c2c(Br)cccc2
1578,CCCc1ccc(cc1)N(C(=O)c2c(Br)cccc2)c3cc([N+](=O)[O-])c(O)cc3
1579,CCCCCCCCC(=O)N(CCCCCCCC)c1sc2c(ccc([N+](=O)[O-])c2)n1
1580,CCOC(=O)C1=C(OC(F)F)C=CC(I)=C1
1581,O=CC1=C(C)N(C(C)=C1)C2C=C([N+](=O)[O-])C(=CC=2)N3CCCCC3
1582,CCOC(=O)C1C2=C(C=C(OCC3=CC=C(F)C=C3)C=C2)N4C=1C=CC=C4
1583,CC(N)CCC1=NC=CN1
1584,COC1=CC2C(CCN(CC3=CC=NC=C3)C(=S)NC4C(C)=CC=C(C)C=4)=C(C)NC=2C=C1
1585,ClC1C=C(C=CC=1)NC2C(F)CC2
1586,ClC1=CC2=C(C=C1)SC3=C(C=CC=C3)C(=O)C2
1587,OC(=O)C1C(=O)N(C(=S)NC=1)C2=CC(C)=C(C)C=C2
1588,OCCC1=C(OC)C=CC(Cl)=C1
1589,O=S(Cl)(=O)CC(C)(C)C(F)(F)F
1590,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H](CO)[C@@H](O)[C@@H]1O)O[C@@]2(CO)[C@@H](O)[C@H](O)[C@@H](CO)O2
1591,N[C@@H]1[C@@]2(C)C(C)(C)[C@@](CC2)([H])C1
1592,Oc1ccc(cc1)N(CC)C(=O)C(C)C
1593,N#CC1=C(C)C(Br)=C(C)N=C1O
1594,CCCC1=CC=C(C=C1)C(=O)C(Cl)CC
1595,Cl.CCCCCC1NCCC1
1596,ClCC(=O)N(c1c(Cl)cc([N+](=O)[O-])cc1Cl)S(=O)(=O)c2ccccc2
1597,CCCCCCCCCC(O)CC(=O)OC
1598,O=[N+]([O-])c1ccc(cc1)COC(=O)N(C(C)C(O)=O)c2c(Br)cc(F)cc2
1599,C1CNC(CC1)C2C3=C(CCC3)N(C)N=2
1600,CCOC(=O)CC1=NC2=C(C3C=C(C=C(F)N=3)C(F)(F)F)C(CC)=NN2C(Cl)=C1
1601,FC1C=C2C(C(Cl)=NN2)=C(F)C=1
1602,OCCCCN(CC(=O)OCC)CC1OCCC1
1603,ClC1N=C(Cl)C(=NC=1)C(=O)OCC2=CC=CC=C2
1604,CC1CN(CCN1)C2=C(F)C=C(C=C2)S(=O)(C)=O
1605,OC(=O)c1c(Br)c2c(cccc2)cc1
1606,CC(C)(C)OC(=O)N1C(=O)N(CC1)C2CCNCC2
1607,CN1c2c(cccc2)N(C)C1
1608,CCCCCCC(C(O)=O)N(c1ccc(Nc2ccccc2)cc1)c3cc([N+](=O)[O-])ccc3
1609,CCNC(C)Cc1c(OCC)cccc1.OC(=O)C(O)=O
1610,OCC1[C@H](O)[C@@H](O)C(O)[C@H](OC2=CC3C(=CC=CC=3)C=C2)O1
1611,COC(=O)CN(CCC)c1ccc(cc1)S(=O)(=O)NC(N)=O
1612,COc1c(cccc1)N(c2scnc2)C(=O)c3ccc([N+](=O)[O-])cc3
1613,C1=CC=C(C=C1)C2C(CC(=O)C=2)(O)C3=CC=CC=C3
1614,Brc1ccc(cc1)OC(F)(F)[C@H](F)C(F)(F)F
1615,C1=CC=C(C=C1)C2N=C(SC=2)C3=CC=C(C=C3)C(F)(F)F
1616,C1=CC=C(C=C1)C(=O)NC2C(=CC(Br)=CC=2)C(=O)C3=NC=CC=C3
1617,O=CC1C2C3C(C=C2)C=C3CC=1
1618,N/N=C(O)/C1=C(N)C=CC(Cl)=C1
1619,C=CS(=O)(=O)N(C1CCCCC1)c2c3c(ccc2)cc(cc3)S(=O)(O)=O
1620,C1=CC=C(C=C1)C2N=C(ON=2)C3(C)CN(CCC3)C(=O)C4N(C)N=CC=4
1621,Cl.COC(=O)C1(N)CCCCCCC1
1622,C1=CC=C(C=C1)C(=O)CC2C(=O)OC3C(=CC=CC=3)N=2
1623,Cl.Cl.CC(=O)NCCCCC(N)C(O)=O
1624,OC(=O)CC1N(C)N=C([N+](=O)[O-])C=1
1625,CCC(N)C1C(Br)=C(O)C=CC=1
1626,I.CCC1=CC=C(C=C1)CNC2=NCCCN2
1627,S=C(NC1CC1)NC2CC2
1628,CCC(c1ccccc1)N(c2scnc2)C(C)(C)C
1629,COC(=O)C1=C(O)C2C(=C(Cl)C=CC=2)S1
1630,CC(=O)CC1=CC([N+](=O)[O-])=C(N)C=C1
1631,CN1C(=O)C2C(OCC1)=CC=C(S(=O)(N)=O)C=2
1632,CCCCCCC(C(O)=O)N(CCO)C(C)(C)C(O)=O
1633,Fc1ccc(cc1)n2c3c(cccc3)nc2CO
1634,ClCCCCN(c1ccc(CCC)cc1)c2ccc(cc2)S(=O)(=O)NC(N)=O
1635,CCC1C(=CC=CC=1)NC2CCSCC2
1636,Cl.FC1=CC(=CN=C1)C2CCNCC2
1637,CCCCN(CCCC)C(CN)C1=CC=C(OC)C=C1
1638,COC(=O)N(c1c(Br)cc(F)cc1)c2c(C)cc(Br)c(C)c2
1639,N#CC1(CC2=C(C=CC=C2)C1)N3CCCC3
1640,CCC1C(=C(C)C=CC=1)NC2=C3C(=C(NC4C(CC)=CC=CC=4C)C=C2)C(=O)C5=C(C=CC=C5)C3=O
1641,CCN(CCNc1c2c(cccc2)ccc1)C3CCCCC3
1642,CN(C1CCCC1)C(=O)CC2C(=O)NC3C(=CC=CC=3)O2
1643,Cl.CCOC(=O)[C@](N)(C)CC1=CC(O)=C(O)C=C1
1644,C[C@H](N)COC1=C(Cl)C=CC=C1
1645,[H]Cl.CN(C)[C@@H](C)CN1C2C(=CC=CC=2)SC3=C1C=CC=C3
1646,O=C1N[C@@H]2[C@H](CCC1)NCCC2
1647,BrCc1c(Br)cc(I)c(F)c1
1648,Br.BrCCN1C(C)=NN=C1
1649,C1=CC=C(C=C1)C(=O)\C=C2C3=C(C=C(C)C(C)=C3)CC(C)(C)N\2
1650,COC1=C(F)C=C(C=N1)C2C(=O)N(C(C)C)C3C(=C(C)N=C(N)N=3)N=2
1651,O=C1NC(=O)C(=CN1)SC(F)(F)F
1652,CNCC1=CC(=NC=C1)C(F)(F)F
1653,O=c1cc(nc(=S)n1)N(C(C)=O)CC(=O)c2ccccc2
1654,CCOC(OCC)CN(CC(=O)OCCC(C)C)c1ccc(cc1)S(=O)(=O)NC(N)=O
1655,COC1=C(C=C(F)C=C1)C(=O)CC2=CC=CC=C2
1656,CC(C)(C)OC1C(Cl)=CC=CC=1N
1657,O=CC1=C(C)C(C#C)=C(C)N1
1658,ClC1C=C(C)C(=CC=1)NC(=O)CN2C=NC=C2
1659,CC1=CC=C2C(=CC=C2)C=C1
1660,CCOC1=CC=C(C=C1)C2C(C(=O)C3OC4=C(C=CC=C4)C=3)=C(O)C(=O)N2CC5OC=CC=5
1661,COC1=C(C(C)=O)C(I)=CC=C1
1662,CCCCCCNCCc1c2c(cccc2)nc1
1663,FC1=CC(=C(Br)C=C1)CC2(N)CCCC2
1664,Cl.N#Cc1cc2n(c3cc(N)ccc3)c4c(c(=O)nc(=O)n4)cc2cc1
1665,CCOc1ccc(cc1)NC(=O)c2c(cccc2)c3nc(no3)c4ccc(OC)cc4
1666,CCOc1cc(Cl)c(Cl)nc1
1667,OC(=O)[C@@H](N)CCC(=O)NC1=C(Cl)C=CC=C1
1668,CC(C)(C)OC(=O)N1CC(CCC1)NC2CCCCC2
1669,CCCN(CC(=O)OCCC(C)C)c1c(cccc1)C(C)=O
1670,CCOC(=O)CC1(C#N)CC1
1671,BrCC(=O)Nc1c(C(O)=O)cc(F)cc1
1672,CC(C)(C)OC(=O)N1[C@@](CCC1)([H])C2=CC=CC=C2
1673,CC1=CC(CN2C[C@H]3N(CC2)C(=O)[C@@H](NC3=O)CC4C5=C(C=CC=C5)NC=4)=C(F)C=C1
1674,Oc1c(O)cc(CCNCc2c(O)c(I)cc(c2)C(C)(C)C)cc1
1675,CCOC(=O)C1=CC=C(\C=C\C2=CC=CC=C2)C=C1
1676,OCCC1C=C(CC)C(Cl)=CC=1
1677,CCOC(=O)C(CC1=CC([N+](=O)[O-])=CC=C1)(NC(C)=O)C(=O)OCC
1678,NC(=O)CC(C(O)=O)NS(=O)(=O)C1=CC(C(C)=O)=CC=C1
1679,FC1C(F)=C(F)C(=CC=1)C(=O)C2CC2
1680,O=COC1=CC=C(C)C=C1
1681,CC1CCN(CC1)C2C=C(N=C(Br)N=2)C3CC3
1682,OCCN(CCC(C)C)c1ccc(cc1)S(=O)(=O)Nc2nc(C)cc(C)n2
1683,COC(=O)CN(C)C1C=C(N=CN=1)C2CCCC2
